price,year,manufacturer,make,fuel,miles,title_status,transmission,drive,type,paint_color,similarity
8.217602103706138e-05,0.125,0,0,1,1.8658805090122027e-05,0,1,0,0,1,0.2841000758932843
0.0017730496453900709,0.125,0,0,1,7.883326763894364e-05,0,1,0,0,1,0.2842592620830027
0.00011200716845878136,0.3333333333333333,0,0,0,3.1249023468016625e-05,0,1,0,0,1,0.21213423541138726
0.0001226241569589209,0.1111111111111111,0,0,0,3.6763354288445275e-05,1,1,0,0,1,0.2828427726020326
0.0001541782300339192,0.3333333333333333,0,0,1,0.00017780938833570413,1,1,1,0,1,0.48487866554106385
0.0002961208172934557,0.2,0,0,1,4.906530592218242e-05,1,1,1,0,1,0.47275865328392874
3.7537537537537536e-05,0.1,0,0,1,1.204804761388417e-05,0,1,0,0,1,0.28182268959865014
0.001364256480218281,0.09090909090909091,0,0,1,8.43497477942541e-06,0,1,0,0,1,0.2811165256694626
0.00011016855789357717,0.25,0,0,1,3.571301024963394e-05,1,1,0,0,1,0.3863768983243766
0.00024449877750611245,0.14285714285714285,0,0,1,1.0604341417376274e-05,1,1,0,0,1,0.37664656781600603
0.00015733165512901197,0.5,0,0,1,2.8408283855572283e-05,1,1,1,0,1,0.5000168854489986
0.00034281796366129587,0.5,0,0,1,1.8181487609316193e-05,1,1,0,0,1,0.4091237272228428
0.0005379236148466917,0.5,0,0,1,5.847919018017438e-06,1,1,1,0,1,0.5000494337758059
0.00015862944162436547,1.0,0,0,1,6.134517704218094e-06,1,1,1,0,1,0.5454695239963026
0.0003619254433586681,0.08333333333333333,0,0,0,6.666666666666667e-06,1,1,1,0,1,0.3712456295857599
0.0001199616122840691,0.14285714285714285,0,0,1,1.351333090093377e-05,0,1,0,0,1,0.28572641980002983
0.00020977554017201594,0.125,0,0,1,1.8181487609316193e-05,1,1,0,0,1,0.37502072336616193
0.00021141649048625792,0.2,0,0,1,3.333222225925803e-05,1,1,1,0,1,0.4727495226102496
0.0002991325157044571,0.09090909090909091,0,0,1,9.573867172166853e-06,1,1,1,0,1,0.46283798157199707
0.00011013215859030837,0.25,0,0,1,5.88200694076819e-05,1,1,1,0,1,0.47728808656618166
0.00013419216317767042,0.3333333333333333,0,0,1,1.7237812866303522e-05,1,1,1,0,1,0.48486225120994336
5.0055060566623285e-05,0.1111111111111111,0,0,1,1.694886527346994e-05,0,1,0,0,1,0.2828343740942683
0.00017866714311238162,0.3333333333333333,0,0,1,1.1764567475676756e-05,1,1,1,0,1,0.4848657968221746
0.0001541782300339192,0.16666666666666666,0,0,0,7.417847340701729e-05,1,1,0,1,1,0.37880863848819163
0.0015174506828528073,0.14285714285714285,0,0,0,3.333222225925803e-05,1,1,0,1,1,0.3767643568874778
0.00011061946902654867,0.125,0,0,0,6.671069572584573e-06,0,1,0,1,1,0.28410157186714535
0.0005434782608695652,0.1111111111111111,0,0,1,8.196049504139005e-05,1,1,0,1,1,0.4647033227151838
0.0013698630136986301,0.1111111111111111,0,0,0,0.0004997501249375312,0,1,0,1,1,0.28299824765906795
0.00026925148088314486,0.125,0,0,1,0.0001999600079984003,1,1,1,1,1,0.5568608374080801
0.00019353590090961874,0.1,0,0,0,0.000999000999000999,1,1,1,1,1,0.46374477608181003
0.0004928536224741252,0.14285714285714285,0,0,0,1.3588802826470989e-05,0,1,0,1,1,0.28576032593476763
0.0005367686527106817,0.25,0,0,0,3.1249023468016625e-05,0,1,0,1,1,0.29550618342510715
0.00010968520346605243,0.14285714285714285,0,0,0,1.5557180416621293e-05,0,1,0,1,1,0.2857256713855478
0.00048828125,0.1111111111111111,0,0,1,2.9410899679421194e-05,1,1,0,1,1,0.4646935275691628
5.109600940166573e-05,0.16666666666666666,0,0,0,9.09008271975275e-05,1,1,0,1,1,0.378800787591206
0.0002448579823702253,0.125,0,0,0,6.756711103303356e-06,1,1,1,1,1,0.46593196497213396
0.00011061946902654867,0.1111111111111111,0,0,1,1.769880179111874e-05,1,1,1,1,1,0.5555672208529026
0.0006697923643670462,0.125,0,0,1,0.00014283673760891302,0,1,0,1,1,0.3750738753729069
0.00011016855789357717,0.125,0,0,1,2.8168220613503847e-05,1,1,1,1,1,0.5568307578889552
0.0003846153846153846,0.14285714285714285,0,0,1,0.0001569612305760477,0,1,0,1,1,0.3766726108611213
0.0004478280340349306,0.1111111111111111,0,0,1,0.000434593654932638,1,1,1,1,1,0.5556357757090981
0.000224517287831163,0.125,0,0,1,6.73849906671788e-06,1,1,0,1,1,0.46593011416244523
0.00027122321670735016,0.125,0,0,1,1.7021853165749785e-07,1,1,0,1,1,0.4659337630395672
0.001607717041800643,0.1111111111111111,0,0,0,3.5942779095679676e-05,1,1,1,1,1,0.4647958882665461
0.0004478280340349306,0.125,0,0,1,2.150491387281994e-05,1,1,1,1,1,0.5568608484498099
0.0004478280340349306,0.1111111111111111,0,0,1,3.246647836109217e-05,0,1,0,1,1,0.37378103687486425
0.000224517287831163,0.16666666666666666,0,0,0,1.9607458677280836e-05,0,1,0,1,1,0.2879009810375614
0.00028074115665356543,0.16666666666666666,0,0,0,2.777700619427238e-05,0,1,0,1,1,0.2879068349845013
0.0003363605785401951,0.125,0,0,0,0.00011109876680368848,1,1,0,1,1,0.37504067812230396
0.0001577784790154623,0.3333333333333333,0,0,0,1.649430121892886e-05,0,1,0,1,1,0.30304614601032437
0.00011016855789357717,0.125,0,0,1,9.522902580706599e-05,1,1,0,1,1,0.46592776341670006
0.0008904719501335708,0.1111111111111111,0,0,1,0.00016663889351774705,1,1,1,1,1,0.5556516565413421
0.000384172109104879,0.16666666666666666,0,0,1,9.522902580706599e-05,0,1,0,1,1,0.3788314607092344
0.00016005121638924455,0.2,0,0,0,1.724108205030948e-05,1,1,1,1,1,0.47274339020894907
0.00011584800741427248,0.5,0,0,0,1.972347685449991e-05,1,1,0,1,1,0.4091032337712972
0.00020279862096937742,0.25,0,0,1,0.00010751532093323298,0,1,0,1,1,0.3863918467219911
0.00011016855789357717,0.125,0,0,1,4.877810838495683e-05,0,1,0,1,1,0.3750144496969344
0.0001913143294432753,0.25,0,0,0,6.6666222225185165e-06,1,1,1,1,1,0.4772907255410605
0.00011634671320535195,0.3333333333333333,0,0,0,6.671069572584573e-06,0,1,0,1,1,0.30304148646510104
0.00014188422247446084,1.0,0,0,0,0.001142857142857143,0,1,0,1,1,0.36375315830593924
0.00020588840848260242,1.0,0,0,1,3.846005922849121e-05,1,1,0,1,1,0.5454767589516101
0.0001585288522511097,0.1111111111111111,0,0,0,7.407352538129347e-06,1,1,0,1,1,0.3737524588469
0.00011013215859030837,0.1111111111111111,0,0,1,6.6666222225185165e-06,1,1,0,1,1,0.46465708271744766
0.0001913143294432753,0.16666666666666666,0,0,0,3.0302112057210386e-05,0,1,0,1,1,0.2878989348280152
0.00017866714311238162,0.25,0,0,0,3.225702396696881e-05,1,1,1,1,1,0.47729190219700723
0.000140548137737175,0.5,0,0,0,6.671069572584573e-06,1,1,0,1,1,0.40910429265521003
4.914487910359741e-05,0.125,0,0,0,1.2345526598437056e-05,1,1,1,1,1,0.46591468094597294
0.0013351134846461949,0.16666666666666666,0,0,0,6.675300054737461e-06,1,1,1,1,1,0.46981895049557887
0.00016758840288252054,1.0,0,0,0,6.671069572584573e-06,1,1,1,1,1,0.5454703872247687
0.0003325573661456601,0.2,0,0,0,1.3888695990333467e-05,1,1,1,1,1,0.4727587678238306
0.00010565240359218173,0.1111111111111111,0,0,0,6.6742753405548994e-06,1,1,0,1,1,0.3737475852536404
0.0001926782273603083,0.02,0,0,0,0.00010751532093323298,1,1,1,1,1,0.4563909266862085
0.0001541782300339192,0.3333333333333333,0,0,0,6.688918468772784e-06,0,1,0,1,1,0.30304492731653054
0.00017464198393293747,0.14285714285714285,1,0,1,9.09008271975275e-05,1,1,0,1,1,0.5584656986971157
0.00017406440382941688,0.5,0,0,0,6.671069572584573e-06,1,1,1,1,1,0.5000164304975819
0.0005896226415094339,0.1111111111111111,0,0,1,5.2628809010052104e-05,0,1,0,1,1,0.37379576023287553
0.00011730205278592375,0.3333333333333333,0,0,0,2.9324653235975483e-05,1,1,0,1,1,0.3939527236399414
0.00019102196752626553,0.5,0,0,0,3.8629427898172826e-05,1,1,0,1,1,0.40911178649049307
0.0002668801708033093,0.25,0,0,0,1.999960000799984e-05,1,1,1,1,1,0.477298807251892
0.00012790995139421848,1.0,0,0,0,0.0004997501249375312,1,1,0,1,1,0.4546025145523938
0.00023408239700374532,0.2,0,0,0,2.564036819568729e-05,1,1,1,1,1,0.47275088388774544
0.0001913143294432753,0.5,0,0,0,6.671069572584573e-06,1,1,1,1,1,0.5000179986726377
0.00023446658851113716,0.16666666666666666,0,0,0,1.432644231458002e-05,0,1,0,1,1,0.2879014054270448
0.00023046784973496196,0.5,0,0,0,1.5948708952010335e-05,1,1,0,1,1,0.4091133105962443
0.00010967317394165388,0.14285714285714285,0,0,1,6.848845969454146e-05,0,1,0,1,1,0.3766395731355253
0.0002668801708033093,0.25,0,0,0,6.671203084764306e-06,1,1,1,1,1,0.47729759557944434
0.0001490757304710793,0.5,0,0,0,4.347637059258293e-05,1,1,1,1,1,0.5000175047364603
0.00011200716845878136,0.25,0,0,0,9.008927847496869e-06,0,1,0,1,1,0.29546554691784604
0.00012822156686754713,0.5,0,0,0,6.671069572584573e-06,1,1,0,1,1,0.40910317205785823
0.000224517287831163,0.2,0,0,0,1.1627771770095696e-05,1,1,0,1,1,0.38183964955087285
0.00014664906877841325,0.25,0,0,0,4.1664930627890504e-05,1,1,1,1,1,0.4772898467272188
0.00017972681524083394,0.125,0,0,0,1.9607458677280836e-05,1,1,1,1,1,0.46592721220671984
0.00024606299212598425,0.1111111111111111,0,0,0,1.24998437519531e-05,1,1,0,1,1,0.37376087944972625
0.00011016855789357717,0.125,0,0,1,3.999840006399744e-05,0,1,0,1,1,0.37501365154163246
0.00019466614755693986,0.125,0,0,0,1.1173059518888058e-05,1,1,0,1,1,0.3750187126551887
0.00011990407673860912,0.2,0,0,0,2.8570612268220908e-05,0,1,0,1,1,0.2909225886080915
0.0005356186395286556,0.1,0,0,0,4.099872903939978e-05,0,1,0,1,1,0.2818706015789607
0.000531632110579479,0.16666666666666666,0,0,1,2.666595557451801e-05,1,1,0,1,1,0.4697477240666201
0.0001457938474996355,0.02564102564102564,0,0,0,0.00014236902050113895,1,1,1,1,1,0.4569026535008206
0.00013486176668914363,1.0,0,0,0,2.0155601241585035e-05,1,1,0,1,1,0.45455954703344825
0.00015870496746548166,0.08333333333333333,0,0,1,9.174227759378354e-06,1,1,0,1,1,0.4621364738662326
0.00013164823591363875,0.5,0,0,0,3.0302112057210386e-05,1,1,1,1,1,0.5000147227589065
0.0001913143294432753,0.25,0,0,1,0.00024993751562109475,1,1,0,1,1,0.47731284107682403
0.0001577784790154623,0.5,0,0,0,1.4285510206997042e-05,1,1,1,1,1,0.5000156421808384
0.0009380863039399625,0.2,1,0,1,7.575700184089514e-06,1,1,1,1,1,0.6546314238185568
0.000725689404934688,0.1111111111111111,0,0,0,6.671069572584573e-06,1,1,0,1,1,0.373803951962329
0.0001577784790154623,0.3333333333333333,0,0,1,3.333222225925803e-05,1,1,1,1,1,0.5757749494576916
0.00012784454103809768,0.001059322033898305,0,0,0,2.2804497046817632e-05,1,1,1,1,1,0.45465545191563483
0.0006963788300835655,0.14285714285714285,0,0,1,2.648515507058294e-05,1,1,1,1,1,0.5585072733492997
0.0001048327916972429,0.0014144271570014145,0,0,0,4.950249987624375e-05,1,1,0,1,1,0.3637789784044159
7.724393635099645e-05,0.125,0,0,0,2.4703557312252964e-05,1,1,0,1,1,0.3750092679539694
0.0001577784790154623,1.0,0,0,0,7.142346975216056e-05,0,1,0,1,1,0.36365720017716074
0.00010524100189433803,0.2,0,0,0,0.00016663889351774705,1,1,1,1,1,0.47275198908140115
0.00010924186148131964,0.2,0,0,1,9.433873265346553e-06,0,1,0,1,1,0.38182897052134057
0.00025627883136852895,0.125,0,0,1,0.00026652452025586353,1,1,1,1,1,0.5568657093956022
0.000384172109104879,0.1111111111111111,0,0,0,1.1165574301314188e-05,1,1,0,1,1,0.3737733135267743
0.0001585288522511097,0.2,0,0,0,0.00010799136069114471,1,1,1,1,1,0.47275150183754017
0.00014347202295552367,0.5,0,0,0,0.000999000999000999,1,1,1,1,1,0.5001038611838142
0.0002853067047075606,0.125,0,0,0,6.671203084764306e-06,1,1,0,1,1,0.375026543446163
0.0018975332068311196,0.1111111111111111,0,0,1,6.671069572584573e-06,1,1,0,1,1,0.4648195741261377
0.0001684068710003368,0.25,0,0,0,1.3661200319508152e-07,0,1,0,1,1,0.29546986758936394
0.00016863406408094435,0.14285714285714285,0,0,0,2.0832899314597614e-05,1,1,0,1,1,0.3766406008927762
0.0014367816091954023,1.0,0,0,0,2.0242910882001846e-07,1,1,0,1,1,0.4546760894580277
0.00013493455673998112,0.14285714285714285,0,0,0,2.499937501562461e-05,1,1,0,1,1,0.37663791607171804
0.0001450747134774409,0.25,0,0,0,8.818334375366512e-07,1,1,1,1,1,0.47728599604971955
0.00019252984212552945,0.3333333333333333,0,0,1,1.5151285586582021e-05,1,1,0,1,1,0.4848673649510042
0.0001913143294432753,0.010526315789473684,0,0,0,1.3926606782257503e-05,0,1,0,1,1,0.2737028687932454
0.0001383891502906172,1.0,0,0,0,0.0006901311249137336,0,1,0,1,1,0.36371168366138223
0.00017866714311238162,0.5,0,0,0,6.671069572584573e-06,1,1,0,1,1,0.40910775801933497
0.00011013215859030837,0.1,0,0,1,1.9047256242738232e-05,1,1,1,1,1,0.5545571981286211
0.00012049644535486203,1.0,0,0,0,1.1110987655692714e-05,1,1,1,1,1,0.5454665097666372
0.000441306266548985,0.125,0,0,1,2.3808956929596913e-05,1,1,0,1,1,0.46595137411122534
0.00023860653781913624,0.2,0,0,0,1.183417947716595e-05,1,1,0,1,1,0.3818409491561178
0.00020588840848260242,0.3333333333333333,0,0,0,6.671069572584573e-06,0,1,0,1,1,0.30304962661921714
0.0008904719501335708,0.16666666666666666,0,0,0,1.5151285586582021e-05,1,1,0,1,1,0.3788702081729442
0.00016353229762878168,0.16666666666666666,0,0,0,6.671069572584573e-06,1,1,1,1,1,0.4697124427303516
0.00012845215157353886,0.5,0,0,1,3.571301024963394e-05,0,1,0,1,1,0.40910583319652943
0.00020279862096937742,0.5,0,0,0,3.1249023468016625e-05,1,1,1,1,1,0.5000212770585852
0.00027344818156959256,0.09090909090909091,0,0,0,3.333222225925803e-05,1,1,1,1,1,0.4628378064829927
0.0001148105625717566,0.14285714285714285,1,0,0,8.539272112445135e-06,1,1,0,1,1,0.4675436811538024
0.00014585764294049007,0.3333333333333333,0,0,0,0.00016663889351774705,1,1,1,1,1,0.48487689362452646
0.00012152144853566654,0.5,0,0,0,3.448156960104824e-05,1,1,0,1,1,0.40910509118346705
0.00017633574325515782,0.25,0,0,0,2.1671759530156254e-05,1,1,0,1,1,0.38638163704570777
0.00011634671320535195,0.3333333333333333,0,0,0,7.03229935091877e-06,0,1,0,1,1,0.3030415193041718
0.00010210332856851133,0.2,0,0,0,7.692248521165222e-06,0,1,0,1,1,0.29091907232519
0.0003846153846153846,0.16666666666666666,0,0,1,1.283680568927228e-05,1,1,1,1,1,0.560642192623361
0.00014128284826222097,0.3333333333333333,1,0,0,2.9410899679421194e-05,1,1,0,1,1,0.4848640024619341
0.0003363605785401951,0.25,1,0,0,1.4285510206997042e-05,0,1,0,1,1,0.3863955132807952
0.0008873114463176575,0.2,1,0,0,4.6959380136182205e-05,1,1,1,1,1,0.5637212973478595
0.00019238168526356292,0.5,0,0,0,6.535520554212144e-05,1,1,1,1,1,0.5000234306264368
6.451612903225807e-05,0.2,0,0,0,2.499937501562461e-05,0,1,0,1,1,0.29091722868218617
0.0001577784790154623,0.5,0,0,0,1.2194973232033756e-05,0,1,0,1,1,0.31819727031384065
0.0001786352268667381,0.5,0,0,1,1.8025812964164684e-05,1,1,1,1,1,0.5909269691854392
0.0007668711656441718,0.5,1,0,0,7.812438965320584e-06,0,1,0,1,1,0.40916133487314627
0.0001774937877174299,0.2,0,0,0,1.4925150370889987e-05,1,1,1,1,1,0.472744765358008
0.0001048327916972429,0.5,1,0,0,5.649685594996639e-06,1,1,0,1,1,0.500010043861572
0.00011247328759419637,0.09090909090909091,0,0,0,1.1764567475676756e-05,1,1,1,1,1,0.46282121170583274
0.001215066828675577,0.25,0,0,0,3.846005922849121e-05,1,1,0,1,1,0.38647759335344584
0.00011486331265793706,0.25,0,0,0,3.225702396696881e-05,1,1,0,1,1,0.3863770109396931
0.00017406440382941688,1.0,1,0,0,5.882318339303887e-06,1,1,0,1,1,0.5454709042474698
0.00015862944162436547,0.5,0,0,0,0.00021973192704900023,1,1,0,1,1,0.4091253055789703
0.0001342642320085929,0.25,0,0,0,3.999840006399744e-05,1,1,0,1,1,0.38637947842109754
0.00012884937508053087,0.25,1,0,0,2.777700619427238e-05,1,1,0,1,1,0.4772869660346613
8.217602103706138e-05,0.2,0,0,0,3.225702396696881e-05,1,1,1,1,1,0.47273767573136394
0.00014585764294049007,0.5,0,0,1,4.7616780153326035e-05,1,1,0,1,1,0.5000175885839176
0.0002403268445085316,0.002898550724637681,0,0,0,6.249609399412537e-05,1,1,0,1,1,0.36392739760574
0.0004873294346978557,0.0022471910112359553,0,0,0,0.00016663889351774705,0,1,0,1,1,0.2729910144854047
0.00020846362309776944,0.0029850746268656717,0,0,0,5.88200694076819e-05,1,1,1,1,1,0.4548411234835792
0.00016747613465081226,0.02857142857142857,0,0,0,2.127614306078594e-05,1,1,1,1,1,0.45716001644083093
0.00012553351744915893,0.3333333333333333,0,0,0,2.9410899679421194e-05,1,1,0,1,1,0.3939534797954965
0.00029291154071470416,0.125,0,0,0,1.0339016345984843e-05,1,1,0,1,1,0.37502756823246003
0.0001048327916972429,0.25,0,0,1,6.249609399412537e-05,1,1,0,1,1,0.4772879389896083
0.00020128824476650564,0.25,0,0,1,1.4925150370889987e-05,0,1,0,1,1,0.38638329212683065
0.0007457121551081282,0.25,0,0,0,1.4285510206997042e-05,1,1,0,1,1,0.3864327270604832
0.00012553351744915893,1.0,0,0,0,0.0004997501249375312,0,1,0,1,1,0.3636932076038534
0.00022070183182520416,0.1111111111111111,0,0,1,4.444246922359006e-05,1,1,0,1,1,0.4646705686738327
0.00011247328759419637,0.14285714285714285,0,0,0,1.3333155557925894e-05,1,1,0,1,1,0.37663481357275413
0.00012822156686754713,0.2,0,0,0,6.675522860328035e-06,1,1,1,1,1,0.4727395360990662
8.501955449753443e-05,0.14285714285714285,1,0,0,4.347637059258293e-05,1,1,0,1,1,0.46754414898020297
0.00046728971962616824,0.25,1,0,0,0.00014283673760891302,0,1,0,1,1,0.38641910240520316
0.000140548137737175,0.25,0,0,0,1.724108205030948e-05,1,1,1,1,1,0.47728707174725343
0.00011659088259298122,0.16666666666666666,0,0,0,1.4492543586324836e-05,0,1,0,1,1,0.2878907045538951
0.00010924186148131964,0.3333333333333333,0,0,0,1.6630630861361906e-07,0,1,0,1,1,0.3030402492273749
0.000864304235090752,0.125,0,0,1,3.9575747981636853e-05,1,1,1,1,1,0.5569003527257338
0.00014128284826222097,0.16666666666666666,0,0,0,0.0001999600079984003,0,1,0,1,1,0.28790980995662974
0.00013904338153503893,0.25,0,0,0,1.428979504289868e-07,1,1,1,1,1,0.4772853805708623
0.0003367003367003367,0.16666666666666666,0,0,0,2.473961554637441e-05,1,1,0,1,1,0.37882073696535573
0.0007627765064836003,0.1,0,0,1,7.691716021844474e-05,0,1,0,1,1,0.3728036085151547
0.00013493455673998112,0.2,0,0,0,1.402504873704436e-05,1,1,0,1,1,0.38183172360049794
0.00025673940949935817,0.5,0,0,1,6.622472698856299e-06,0,1,0,1,1,0.40911485108019985
0.00013486176668914363,0.25,0,0,0,1.5384378701866124e-05,1,1,0,1,1,0.38637729510412644
0.00014196479273140261,1.0,0,0,1,3.333222225925803e-05,1,1,1,1,1,0.6363795724559083
0.0001226241569589209,0.3333333333333333,0,0,0,1.5384378701866124e-05,1,1,1,1,1,0.4848610310789994
0.00024248302618816683,0.125,0,0,1,0.0001098780353807274,1,1,0,1,1,0.46594112373286994
0.00011018069634200089,0.2,1,0,0,6.756711103303356e-06,1,1,1,1,1,0.5636469943097677
0.00011730205278592375,0.5,0,0,1,0.0001999600079984003,0,1,0,1,1,0.40911975109643495
0.0001913143294432753,0.3333333333333333,0,0,0,5.678075813668264e-06,1,1,1,1,1,0.48486639324896275
0.0003367003367003367,0.5,0,0,1,1.3157721608926199e-05,1,1,1,1,1,0.590940896187119
0.00016758840288252054,0.25,0,0,0,6.249960937744139e-06,1,1,1,1,1,0.47728853076034733
0.00012212994626282364,0.2,0,0,1,3.7735706657710727e-06,1,1,0,1,1,0.472738718501539
0.0001383891502906172,0.5,0,0,0,5.2628809010052104e-05,1,1,1,1,1,0.5000173652690273
0.0001577784790154623,0.5,0,0,0,1.1363507232872354e-05,1,1,1,1,1,0.5000153765442044
0.00014128284826222097,0.5,0,0,0,4.761882086275779e-06,1,1,1,1,1,0.500013276793668
0.00010793308148947653,0.2,0,0,0,1.5384378701866124e-05,1,1,1,1,1,0.4727384834054719
0.000304228780042592,0.125,0,0,1,1.937646534519173e-05,1,1,0,1,1,0.46593850956776256
0.00013164823591363875,0.3333333333333333,0,0,0,1.4084308671708849e-05,0,1,0,1,1,0.30304355144344713
0.0001490757304710793,0.3333333333333333,1,0,0,3.834208811011848e-05,0,1,0,1,1,0.39395643192290125
0.0001822821728034998,0.3333333333333333,0,0,0,1.661129292171214e-07,1,1,1,1,1,0.4848650710562788
0.0002043318348998774,0.3333333333333333,1,0,1,1.0727772056299349e-05,0,1,0,1,1,0.4848680357218445
0.00014990256333383302,0.3333333333333333,0,0,0,6.671069572584573e-06,0,1,0,1,1,0.3030445369969309
0.00020729684908789387,0.25,0,0,0,3.0302112057210386e-05,1,1,1,1,1,0.4772943271782859
0.00024289531212047608,0.25,0,0,0,1.4188420234333111e-07,1,1,1,1,1,0.47729482156330205
0.0001541782300339192,0.04,0,0,0,2.0832899314597614e-05,1,1,0,1,1,0.36728863737539535
0.00011684973124561814,0.2,0,0,0,2.0832899314597614e-05,1,1,1,1,1,0.4727397893300509
0.0001383891502906172,0.5,0,0,0,2.010453958493374e-07,1,1,1,1,1,0.5000125991086988
0.0003325573661456601,0.25,0,0,1,1.7856823985285978e-05,0,1,0,1,1,0.38639549219910285
0.00014128284826222097,0.25,0,0,0,1.0641807404569593e-05,1,1,0,1,1,0.38637744769596966
0.0001336005344021376,0.3333333333333333,0,0,0,7.3528871111241825e-06,1,1,0,1,1,0.39395220788680424
0.00010712372790573112,0.16666666666666666,0,0,0,0.0003681885125184094,1,1,1,1,1,0.4697401799006446
0.0001048327916972429,0.5,0,0,0,6.676235938178055e-06,0,1,0,1,1,0.3181919553661487
0.0003169572107765452,0.25,1,0,0,9.70864360540189e-06,0,1,0,1,1,0.38639333325948927
0.00010699764605178686,0.16666666666666666,0,0,1,2.2221728406035422e-05,0,1,0,1,1,0.37879962600373857
0.00014128284826222097,0.2,0,0,0,1.3888695990333467e-05,1,1,1,1,1,0.4727413792312957
0.000140548137737175,0.2,0,0,0,5.854115443156539e-05,1,1,1,1,1,0.4727453717538335
0.00013982102908277405,0.5,0,0,1,4.461099214846538e-05,1,1,1,1,1,0.5909258574564755
0.00016655562958027982,0.5,0,0,1,2.3443360840210053e-05,0,1,0,1,1,0.4091081817264018
0.00016758840288252054,0.3333333333333333,0,0,1,5.8142915285772426e-05,1,1,1,1,1,0.5757780967865002
0.00023223409196470042,0.2,0,0,0,8.8494792081486e-06,0,1,0,1,1,0.29093100759737933
0.0006397952655150352,0.25,0,0,0,2.2726756210086133e-05,0,1,0,1,1,0.29551477472924775
0.00022286605749944285,1.0,0,0,0,3.846005922849121e-05,1,1,1,1,1,0.545478302374248
0.0001577784790154623,0.2,0,0,0,1.4084308671708849e-05,1,1,0,1,1,0.3818338057079716
0.0003792188092529389,0.125,0,0,0,2.300754647524388e-05,1,1,0,1,1,0.3750365660323389
0.003067484662576687,0.1111111111111111,0,0,0,0.00023430178069353328,1,1,1,1,1,0.46494662705039824
0.00010968520346605243,0.1111111111111111,0,0,0,0.00019790223629527012,1,1,1,1,1,0.46467442714098844
0.0003792188092529389,0.1111111111111111,0,0,0,1.0782019903608742e-05,1,1,1,1,1,0.464681919267297
0.0003325573661456601,0.14285714285714285,0,0,0,3.2073898261594714e-05,0,1,0,1,1,0.28574743401105
0.0001913143294432753,0.2,0,0,0,7.142346975216056e-05,1,1,0,1,1,0.3818420670726541
0.00013164823591363875,0.2,0,0,0,1.8181487609316193e-05,1,1,1,1,1,0.4727408936112294
0.00013101008777675882,0.3333333333333333,0,0,0,1.0,1,1,0,1,1,0.4848603948564645
0.00017866714311238162,1.0,0,0,0,2.4881805204825775e-07,0,1,0,1,1,0.36365262872374227
6.30119722747322e-05,0.09090909090909091,0,0,1,8.47450445335209e-06,0,1,0,1,1,0.3719073252168927
0.000122684333210649,0.07692307692307693,0,0,0,2.0832899314597614e-05,0,1,0,1,1,0.2797333267414184
0.0009380863039399625,0.5,0,0,1,1.4285510206997042e-05,1,1,1,1,1,0.5909956701649225
0.00012845215157353886,0.25,0,0,0,9.999000099990002e-05,1,1,1,1,1,0.4772934947411431
0.00014983518130056938,0.5,0,0,1,9.09008271975275e-05,1,1,0,1,1,0.5000218850916817
0.00014196479273140261,0.25,0,0,0,2.2726756210086133e-05,1,1,0,1,1,0.38637860832263105
0.00013833171946327292,1.0,0,0,1,5.555246930726071e-05,1,1,1,1,1,0.6363812621989792
0.0005367686527106817,0.14285714285714285,0,0,1,4.444246922359006e-05,1,1,1,1,1,0.5584943958162797
